|OrderId|OrderDate |OrderAmount|SalePersone     |
|57,364 |2022-05-10|1,322      |Freddy Machicado|
|57,365 |2022-05-11|3,043.15   |Garth Evershed  |
|57,366 |2022-05-11|1,049.95   |Garth Evershed  |
|57,367 |2022-05-11|290        |Douglas Evershed|
|57,368 |2022-05-11|2,886      |Lyndon Evershed |
|57,369 |2022-05-12|1,154      |Richard Shaw    |
|57,370 |2022-05-12|668.95     |Garth Evershed  |
|57,371 |2022-05-12|648        |Garth Evershed  |
|57,372 |2022-05-12|1,862.7    |Jenna Harbud    |
|57,373 |2022-05-12|942        |Lyndon Evershed |
|57,374 |2022-05-12|847        |Jenna Harbud    |
|57,375 |2022-05-12|0          |Jenna Harbud    |
|57,376 |2022-05-13|548.9      |Lyndon Evershed |
|57,377 |2022-05-13|37,625     |Lyndon Evershed |
|57,378 |2022-05-13|2,598      |Richard Shaw    |
|57,379 |2022-05-13|12,652.5   |Garth Evershed  |
|57,380 |2022-05-13|267        |Jenna Harbud    |
|57,381 |2022-05-13|610.5      |Lyndon Evershed |
|57,382 |2022-05-13|4,050      |Jenna Harbud    |
|57,383 |2022-05-13|1,607      |Garth Evershed  |
|57,384 |2022-05-13|269.81     |Jenna Harbud    |
|57,385 |2022-05-16|570        |Richard Shaw    |
|57,386 |2022-05-16|1,867      |Freddy Machicado|
|57,387 |2022-05-16|2,188      |Richard Shaw    |
|57,388 |2022-05-16|941        |Jenna Harbud    |
|57,389 |2022-05-16|750        |Douglas Evershed|
|57,390 |2022-05-16|900        |Lyndon Evershed |
|57,391 |2022-05-16|418.95     |Lyndon Evershed |
|57,392 |2022-05-17|2,282.5    |Freddy Machicado|
|57,393 |2022-05-17|430        |Lyndon Evershed |
|57,394 |2022-05-17|1,877      |Lyndon Evershed |
|57,395 |2022-05-17|1,790      |Garth Evershed  |
|57,396 |2022-05-17|7,000      |Richard Shaw    |
|57,397 |2022-05-17|10,981.2   |Garth Evershed  |
|57,398 |2022-05-17|396.75     |Garth Evershed  |
|57,399 |2022-05-17|2,286.6    |Garth Evershed  |
|57,400 |2022-05-17|1,289      |Jenna Harbud    |
|57,401 |2022-05-17|3,538.8    |Garth Evershed  |
|57,402 |2022-05-17|2,217      |Garth Evershed  |
|57,403 |2022-05-17|4,002      |Jenna Harbud    |
|57,404 |2022-05-18|2,357.5    |Garth Evershed  |
|57,405 |2022-05-18|465.1      |Garth Evershed  |
|57,406 |2022-05-18|661.3      |Garth Evershed  |
|57,407 |2022-05-18|6,258      |Lyndon Evershed |
|57,408 |2022-05-18|7,275      |Lyndon Evershed |
|57,409 |2022-05-18|423        |Richard Shaw    |
|57,410 |2022-05-18|19,910     |Lyndon Evershed |
|57,411 |2022-05-18|451.5      |Lyndon Evershed |
|57,412 |2022-05-18|205        |Jenna Harbud    |
|57,413 |2022-05-18|5,367      |Douglas Evershed|
|57,414 |2022-05-18|4,212      |Douglas Evershed|
|57,415 |2022-05-18|12,325     |Lyndon Evershed |
|57,416 |2022-05-18|1,004.5    |Garth Evershed  |
|57,417 |2022-05-18|262.5      |Freddy Machicado|
|57,418 |2022-05-19|613        |Freddy Machicado|
|57,419 |2022-05-19|430        |Freddy Machicado|
|57,420 |2022-05-19|2,870      |Garth Evershed  |
|57,421 |2022-05-19|299.65     |Lyndon Evershed |
|57,422 |2022-05-19|775        |Garth Evershed  |
|57,423 |2022-05-19|1,370      |Garth Evershed  |
|57,424 |2022-05-19|2,375      |Garth Evershed  |
|57,425 |2022-05-19|254.5      |Garth Evershed  |
|57,426 |2022-05-19|1,275      |Freddy Machicado|
|57,427 |2022-05-20|2,260      |Lyndon Evershed |
|57,428 |2022-05-20|1,590      |Freddy Machicado|
|57,429 |2022-05-20|1,858      |Jenna Harbud    |
|57,430 |2022-05-20|1,024      |Jenna Harbud    |
|57,431 |2022-05-20|1,380      |Jenna Harbud    |
|57,432 |2022-05-20|1,466.95   |Garth Evershed  |
|57,433 |2022-05-23|818        |Garth Evershed  |
|57,434 |2022-05-23|10,785.5   |Jenna Harbud    |
|57,435 |2022-05-23|750        |Richard Shaw    |
|57,436 |2022-05-23|6,980      |Lyndon Evershed |
|57,437 |2022-05-23|860.56     |Jenna Harbud    |
|57,438 |2022-05-23|1,939      |Douglas Evershed|
|57,439 |2022-05-23|1,488      |Douglas Evershed|
|57,440 |2022-05-23|915        |Jenna Harbud    |
|57,441 |2022-05-23|267        |Jenna Harbud    |
|57,442 |2022-05-23|4,927.25   |Garth Evershed  |
|57,443 |2022-05-23|755        |Freddy Machicado|
|57,444 |2022-05-23|688        |Freddy Machicado|
|57,445 |2022-05-23|265        |Lyndon Evershed |
|57,446 |2022-05-23|564.25     |Garth Evershed  |
|57,447 |2022-05-23|3,505      |Lyndon Evershed |
|57,448 |2022-05-23|251.95     |Richard Shaw    |
|57,449 |2022-05-23|2,718.5    |Richard Shaw    |
|57,450 |2022-05-23|1,099.5    |Freddy Machicado|
|57,451 |2022-05-24|984.32     |Lyndon Evershed |
|57,452 |2022-05-24|11,796     |Douglas Evershed|
|57,453 |2022-05-24|517.28     |Richard Shaw    |
|57,454 |2022-05-24|2,430      |Garth Evershed  |
|57,455 |2022-05-25|3,089.45   |Garth Evershed  |
|57,456 |2022-05-25|4,573.2    |Garth Evershed  |
|57,457 |2022-05-25|435        |Jenna Harbud    |
|57,458 |2022-05-25|1,007.25   |Lyndon Evershed |
|57,459 |2022-05-25|857.75     |Garth Evershed  |
|57,460 |2022-05-25|1,229      |Lyndon Evershed |
|57,461 |2022-05-25|756.5      |Lyndon Evershed |
|57,462 |2022-05-25|2,999      |Freddy Machicado|
|57,463 |2022-05-25|5,760.5    |Lyndon Evershed |
|57,464 |2022-05-25|1,516      |Douglas Evershed|
|57,465 |2022-05-25|1,245.05   |Freddy Machicado|
|57,466 |2022-05-26|242.5      |Lyndon Evershed |
|57,467 |2022-05-26|3,219      |Douglas Evershed|
|57,468 |2022-05-26|504        |Garth Evershed  |
|57,469 |2022-05-26|618        |Garth Evershed  |
|57,470 |2022-05-26|250        |Garth Evershed  |
|57,471 |2022-05-26|440.97     |Garth Evershed  |
|57,472 |2022-05-26|2,723      |Richard Shaw    |
|57,473 |2022-05-26|8,737.5    |Lyndon Evershed |
|57,474 |2022-05-27|2,207.1    |Freddy Machicado|
|57,475 |2022-05-27|3,953.45   |Garth Evershed  |
|57,476 |2022-05-27|5,587.25   |Garth Evershed  |
|57,477 |2022-05-27|420        |Jenna Harbud    |
|57,478 |2022-05-27|324        |Jenna Harbud    |
|57,479 |2022-05-27|569.5      |Garth Evershed  |
|57,480 |2022-05-27|640.8      |Jenna Harbud    |
|57,481 |2022-05-27|407.5      |Freddy Machicado|
|57,482 |2022-05-27|147.5      |Lyndon Evershed |
|57,483 |2022-05-27|805        |Jenna Harbud    |
|57,484 |2022-05-27|1,200      |Jenna Harbud    |
|57,485 |2022-05-27|3,094.5    |Freddy Machicado|
|57,486 |2022-05-30|2,455      |Garth Evershed  |
|57,487 |2022-05-30|457        |Freddy Machicado|
|57,488 |2022-05-30|1,606.5    |Lyndon Evershed |
|57,489 |2022-05-30|1,950      |Lyndon Evershed |
|57,490 |2022-05-30|15,855     |Lyndon Evershed |
|57,491 |2022-05-30|2,187.5    |Garth Evershed  |
|57,492 |2022-05-30|517.32     |Freddy Machicado|
|57,493 |2022-05-30|148.4      |Richard Shaw    |
|57,494 |2022-05-30|1,206      |Richard Shaw    |
|57,495 |2022-05-31|1,159.55   |Lyndon Evershed |
|57,496 |2022-05-31|150        |Douglas Evershed|
|57,497 |2022-05-31|1,070.65   |Richard Shaw    |
|57,498 |2022-06-01|3,735      |Freddy Machicado|
|57,499 |2022-06-01|569.5      |Garth Evershed  |
|57,500 |2022-06-01|1,100      |Jenna Harbud    |
|57,501 |2022-06-01|5,382      |Lyndon Evershed |
|57,502 |2022-06-01|638        |Freddy Machicado|
|57,503 |2022-06-01|8,967      |Garth Evershed  |
|57,504 |2022-06-01|334.7      |Richard Shaw    |
|57,505 |2022-06-01|632        |Douglas Evershed|
|57,506 |2022-06-01|862.3      |Lyndon Evershed |
|57,507 |2022-06-06|1,145      |Jenna Harbud    |
|57,508 |2022-06-06|2,576      |Lyndon Evershed |
|57,509 |2022-06-06|2,011      |Garth Evershed  |
|57,510 |2022-06-06|1,350      |Freddy Machicado|
|57,511 |2022-06-06|285        |Jenna Harbud    |
|57,512 |2022-06-06|485        |Jenna Harbud    |
|57,513 |2022-06-06|2,969.37   |Jenna Harbud    |
|57,514 |2022-06-06|4,168.35   |Lyndon Evershed |
|57,515 |2022-06-06|3,742.35   |Lyndon Evershed |
|57,516 |2022-06-07|3,084.5    |Lyndon Evershed |
|57,517 |2022-06-07|155        |Jenna Harbud    |
|57,518 |2022-06-07|922        |Jenna Harbud    |
|57,519 |2022-06-07|1,952.5    |Lyndon Evershed |
|57,520 |2022-06-07|565        |Jenna Harbud    |
|57,521 |2022-06-07|1,677.85   |Garth Evershed  |
|57,522 |2022-06-07|314.5      |Freddy Machicado|
|57,523 |2022-06-07|537.5      |Freddy Machicado|
|57,524 |2022-06-07|960        |Lyndon Evershed |
|57,525 |2022-06-08|805        |Jenna Harbud    |
|57,526 |2022-06-08|553        |Lyndon Evershed |
|57,527 |2022-06-08|1,500      |Jenna Harbud    |
|57,528 |2022-06-08|645        |Garth Evershed  |
|57,529 |2022-06-08|2,540.31   |Garth Evershed  |
|57,530 |2022-06-08|89.75      |Jenna Harbud    |
|57,531 |2022-06-08|435        |Jenna Harbud    |
|57,532 |2022-06-08|255.5      |Richard Shaw    |
|57,533 |2022-06-08|1,157.5    |Lyndon Evershed |
|57,534 |2022-06-08|5,042.4    |Garth Evershed  |
|57,535 |2022-06-08|3,093.95   |Garth Evershed  |
|57,536 |2022-06-09|729.8      |Lyndon Evershed |
|57,537 |2022-06-09|754.5      |Jenna Harbud    |
|57,538 |2022-06-09|200        |Freddy Machicado|
|57,539 |2022-06-09|1,638.95   |Freddy Machicado|
|57,540 |2022-06-09|1,487.5    |Freddy Machicado|
|57,541 |2022-06-09|473.85     |Garth Evershed  |
|57,542 |2022-06-09|1,148      |Richard Shaw    |
|57,543 |2022-06-09|570        |Douglas Evershed|
|57,544 |2022-06-09|624        |Jenna Harbud    |
|57,545 |2022-06-09|1,987      |Lyndon Evershed |
|57,546 |2022-06-09|2,185      |Lyndon Evershed |
|57,547 |2022-06-10|180        |Jenna Harbud    |
|57,548 |2022-06-10|777.45     |Garth Evershed  |
|57,549 |2022-06-10|1,486.8    |Freddy Machicado|
|57,550 |2022-06-10|948.5      |Freddy Machicado|
|57,551 |2022-06-10|8,000      |Richard Shaw    |
|57,552 |2022-06-10|540        |Lyndon Evershed |
|57,553 |2022-06-10|377.15     |Garth Evershed  |
|57,554 |2022-06-10|1,365      |Lyndon Evershed |
|57,555 |2022-06-13|1,023.4    |Richard Shaw    |
|57,556 |2022-06-13|287.7      |Jenna Harbud    |
|57,557 |2022-06-13|2,220      |Richard Shaw    |
|57,558 |2022-06-13|851.5      |Jenna Harbud    |
|57,559 |2022-06-13|256.5      |Douglas Evershed|
|57,560 |2022-06-13|2,355      |Lyndon Evershed |
|57,561 |2022-06-13|2,122      |Freddy Machicado|
|57,562 |2022-06-13|3,424.45   |Garth Evershed  |
|57,563 |2022-06-13|868.5      |Freddy Machicado|
|57,564 |2022-06-13|2,538      |Lyndon Evershed |
|57,565 |2022-06-13|430        |Jenna Harbud    |
|57,566 |2022-06-13|1,251.95   |Richard Shaw    |
|57,567 |2022-06-13|359        |Freddy Machicado|
|57,568 |2022-06-13|778.1      |Jenna Harbud    |
|57,569 |2022-06-13|335.5      |Garth Evershed  |
|57,570 |2022-06-13|2,783      |Douglas Evershed|
|57,571 |2022-06-13|3,933.2    |Lyndon Evershed |
|57,572 |2022-06-14|558.45     |Garth Evershed  |
|57,573 |2022-06-14|1,336.9    |Lyndon Evershed |
|57,574 |2022-06-14|393.5      |Jenna Harbud    |
|57,575 |2022-06-14|267.5      |Lyndon Evershed |
|57,576 |2022-06-14|52         |Jenna Harbud    |
|57,577 |2022-06-14|208.5      |Jenna Harbud    |
|57,578 |2022-06-14|411.95     |Garth Evershed  |
|57,579 |2022-06-14|1,247.5    |Richard Shaw    |
|57,580 |2022-06-14|105.96     |Richard Shaw    |
|57,581 |2022-06-14|2,105.9    |Lyndon Evershed |
|57,582 |2022-06-14|1,890      |Freddy Machicado|
|57,583 |2022-06-15|3,510      |Lyndon Evershed |
|57,584 |2022-06-15|3,075      |Freddy Machicado|
|57,585 |2022-06-15|892        |Lyndon Evershed |
|57,586 |2022-06-15|295        |Garth Evershed  |
|57,587 |2022-06-15|1,112      |Jenna Harbud    |
|57,588 |2022-06-16|312.5      |Richard Shaw    |
|57,589 |2022-06-16|1,000      |Douglas Evershed|
|57,590 |2022-06-16|1,202.5    |Garth Evershed  |
|57,591 |2022-06-16|435        |Jenna Harbud    |
|57,592 |2022-06-16|2,393.7    |Freddy Machicado|
|57,593 |2022-06-16|381.5      |Garth Evershed  |
|57,594 |2022-06-16|632.76     |Richard Shaw    |
|57,595 |2022-06-17|600        |Lyndon Evershed |
|57,596 |2022-06-17|2,413      |Garth Evershed  |
|57,597 |2022-06-17|325        |Garth Evershed  |
|57,598 |2022-06-17|1,015      |Douglas Evershed|
|57,599 |2022-06-17|5,604      |Garth Evershed  |
|57,600 |2022-06-17|359.25     |Lyndon Evershed |
|57,601 |2022-06-17|5,299.56   |Lyndon Evershed |
|57,602 |2022-06-17|971.5      |Richard Shaw    |
|57,603 |2022-06-17|718.2      |Jenna Harbud    |
|57,604 |2022-06-17|250        |Garth Evershed  |
|57,605 |2022-06-17|354.25     |Lyndon Evershed |
|57,606 |2022-06-17|14,454.36  |Garth Evershed  |
|57,607 |2022-06-20|1,836      |Lyndon Evershed |
|57,608 |2022-06-20|380.5      |Garth Evershed  |
|57,609 |2022-06-20|462        |Douglas Evershed|
|57,610 |2022-06-20|1,775      |Lyndon Evershed |
|57,611 |2022-06-20|530        |Lyndon Evershed |
|57,612 |2022-06-21|703.5      |Lyndon Evershed |
|57,613 |2022-06-21|3,798      |Jenna Harbud    |
|57,614 |2022-06-21|8,005      |Jenna Harbud    |
|57,615 |2022-06-21|1,273      |Douglas Evershed|
|57,616 |2022-06-21|729        |Richard Shaw    |
|57,617 |2022-06-21|1,224.2    |Richard Shaw    |
|57,618 |2022-06-21|5,779.22   |Freddy Machicado|
|57,619 |2022-06-21|324        |Douglas Evershed|
|57,620 |2022-06-21|253        |Jenna Harbud    |
|57,621 |2022-06-21|305        |Garth Evershed  |
|57,622 |2022-06-21|795        |Garth Evershed  |
|57,623 |2022-06-21|645.8      |Richard Shaw    |
|57,624 |2022-06-21|15,920     |Richard Shaw    |
|57,625 |2022-06-21|510.95     |Richard Shaw    |
|57,626 |2022-06-22|228.5      |Jenna Harbud    |
|57,627 |2022-06-22|452.7      |Jenna Harbud    |
|57,628 |2022-06-22|385        |Jenna Harbud    |
|57,629 |2022-06-22|5,623.1    |Jenna Harbud    |
|57,630 |2022-06-22|9,950      |Garth Evershed  |
|57,631 |2022-06-22|5,395      |Garth Evershed  |
|57,632 |2022-06-22|3,230      |Richard Shaw    |
|57,633 |2022-06-22|520.75     |Lyndon Evershed |
|57,634 |2022-06-22|217.35     |Jenna Harbud    |
|57,635 |2022-06-22|840        |Garth Evershed  |
|57,636 |2022-06-22|1,999      |Douglas Evershed|
|57,637 |2022-06-23|691        |Lyndon Evershed |
|57,638 |2022-06-23|13,647     |Douglas Evershed|
|57,639 |2022-06-23|2,190      |Lyndon Evershed |
|57,640 |2022-06-23|2,178.5    |Lyndon Evershed |
|57,641 |2022-06-23|4,998.1    |Garth Evershed  |
|57,642 |2022-06-24|6,375      |Lyndon Evershed |
|57,643 |2022-06-24|333.47     |Garth Evershed  |
|57,644 |2022-06-24|505        |Garth Evershed  |
|57,645 |2022-06-24|714.5      |Jenna Harbud    |
|57,646 |2022-06-24|1,795      |Lyndon Evershed |
|57,647 |2022-06-24|21,611     |Jenna Harbud    |
|57,648 |2022-06-24|215.5      |Lyndon Evershed |
|57,649 |2022-06-24|1,485      |Douglas Evershed|
|57,650 |2022-06-24|1,015      |Douglas Evershed|
|57,651 |2022-06-27|4,018.35   |Richard Shaw    |
|57,652 |2022-06-27|626        |Jenna Harbud    |
|57,653 |2022-06-27|815        |Garth Evershed  |
|57,654 |2022-06-27|828        |Douglas Evershed|
|57,655 |2022-06-27|2,976      |Richard Shaw    |
|57,656 |2022-06-28|262.95     |Garth Evershed  |
|57,657 |2022-06-29|657.3      |Garth Evershed  |
|57,658 |2022-06-29|902.45     |Lyndon Evershed |
|57,659 |2022-06-29|1,685.46   |Jenna Harbud    |
|57,660 |2022-06-29|539        |Jenna Harbud    |
|57,661 |2022-06-29|5,099.52   |Jenna Harbud    |
|57,662 |2022-06-29|254.54     |Lyndon Evershed |
|57,663 |2022-06-29|365.22     |Jenna Harbud    |
|57,664 |2022-06-29|1,656.5    |Lyndon Evershed |
|57,665 |2022-06-29|1,793      |Douglas Evershed|
|57,666 |2022-06-29|3,550      |Lyndon Evershed |
|57,667 |2022-06-29|385        |Jenna Harbud    |
|57,668 |2022-06-29|5,455      |Garth Evershed  |
|57,669 |2022-06-29|204        |Freddy Machicado|
|57,670 |2022-06-29|59.5       |Freddy Machicado|
|57,671 |2022-06-30|864        |Richard Shaw    |
|57,672 |2022-06-30|365        |Garth Evershed  |
|57,673 |2022-06-30|990.66     |Jenna Harbud    |
|57,674 |2022-06-30|516.04     |Lyndon Evershed |
|57,675 |2022-06-30|3,177.5    |Lyndon Evershed |
|57,676 |2022-06-30|2,251.41   |Garth Evershed  |
|57,677 |2022-06-30|1,068.95   |Lyndon Evershed |
|57,678 |2022-06-30|2,777.95   |Garth Evershed  |
|57,679 |2022-06-30|538.5      |Garth Evershed  |
|57,680 |2022-06-30|1,593      |Lyndon Evershed |
|57,681 |2022-06-30|1,148      |Douglas Evershed|
|57,682 |2022-06-30|4,068      |Richard Shaw    |
|57,683 |2022-06-30|799.5      |Jenna Harbud    |
|57,684 |2022-06-30|19,021.24  |Freddy Machicado|
|57,685 |2022-07-01|1,029.51   |Garth Evershed  |
|57,686 |2022-07-01|442        |Jenna Harbud    |
|57,687 |2022-07-01|1,764      |Jenna Harbud    |
|57,688 |2022-07-01|2,508      |Lyndon Evershed |
|57,689 |2022-07-04|4,608      |Freddy Machicado|
|57,690 |2022-07-04|1,555.38   |Richard Shaw    |
|57,691 |2022-07-04|8,040      |Lyndon Evershed |
|57,692 |2022-07-04|1,145      |Lyndon Evershed |
|57,693 |2022-07-04|2,002      |Douglas Evershed|
|57,694 |2022-07-04|389.5      |Garth Evershed  |
|57,695 |2022-07-04|4,565      |Lyndon Evershed |
|57,696 |2022-07-04|1,412      |Lyndon Evershed |
|57,697 |2022-07-04|6,162      |Richard Shaw    |
|57,698 |2022-07-04|3,140      |Jenna Harbud    |
|57,699 |2022-07-05|177.2      |Richard Shaw    |
|57,700 |2022-07-05|376        |Jenna Harbud    |
|57,701 |2022-07-05|71.4       |Freddy Machicado|
|57,702 |2022-07-05|612        |Garth Evershed  |
|57,703 |2022-07-05|472.5      |Garth Evershed  |
|57,704 |2022-07-05|351.5      |Garth Evershed  |
|57,705 |2022-07-06|1,339      |Douglas Evershed|
|57,706 |2022-07-06|490        |Lyndon Evershed |
|57,707 |2022-07-06|350        |Lyndon Evershed |
|57,708 |2022-07-06|9,246.5    |Lyndon Evershed |
|57,709 |2022-07-06|1,205      |Lyndon Evershed |
|57,710 |2022-07-06|260        |Freddy Machicado|
|57,711 |2022-07-07|1,580      |Jenna Harbud    |
|57,712 |2022-07-07|385        |Jenna Harbud    |
|57,713 |2022-07-07|264        |Freddy Machicado|
|57,714 |2022-07-07|24,151.77  |Freddy Machicado|
|57,715 |2022-07-07|10,137.6   |Garth Evershed  |
|57,716 |2022-07-08|446.94     |Richard Shaw    |
|57,717 |2022-07-08|1,654      |Richard Shaw    |
|57,718 |2022-07-08|1,960      |Lyndon Evershed |
|57,719 |2022-07-08|329.5      |Jenna Harbud    |
|57,720 |2022-07-08|347.5      |Jenna Harbud    |
|57,721 |2022-07-08|8,145      |Jenna Harbud    |
|57,722 |2022-07-08|6,693.75   |Garth Evershed  |
|57,723 |2022-07-08|3,557      |Garth Evershed  |
|57,724 |2022-07-08|1,969.4    |Garth Evershed  |
|57,725 |2022-07-08|1,500.75   |Richard Shaw    |
|57,726 |2022-07-11|739.88     |Jenna Harbud    |
|57,727 |2022-07-12|270        |Lyndon Evershed |
|57,728 |2022-07-13|1,635      |Lyndon Evershed |
|57,729 |2022-07-13|428.11     |Garth Evershed  |
|57,730 |2022-07-13|17,902.84  |Jenna Harbud    |
|57,731 |2022-07-13|287.31     |Garth Evershed  |
|57,732 |2022-07-13|1,009.76   |Freddy Machicado|
|57,733 |2022-07-13|4,374.95   |Richard Shaw    |
|57,734 |2022-07-14|990        |Garth Evershed  |
|57,735 |2022-07-14|3,335      |Jenna Harbud    |
|57,736 |2022-07-15|1,004.45   |Garth Evershed  |
|57,737 |2022-07-15|1,679      |Lyndon Evershed |
|57,738 |2022-07-15|55,214.4   |Lyndon Evershed |
|57,739 |2022-07-15|2,040      |Jenna Harbud    |
|57,740 |2022-07-15|252.5      |Jenna Harbud    |
|57,741 |2022-07-15|887.5      |Garth Evershed  |
|57,742 |2022-07-15|25,810.88  |Richard Shaw    |
|57,743 |2022-07-15|735.1      |Lyndon Evershed |
|57,744 |2022-07-15|1,021      |Lyndon Evershed |
|57,745 |2022-07-18|420        |Lyndon Evershed |
|57,746 |2022-07-18|3,000      |Freddy Machicado|
|57,747 |2022-07-18|735        |Jenna Harbud    |
|57,748 |2022-07-18|1,454      |Garth Evershed  |
|57,749 |2022-07-19|3,898.95   |Garth Evershed  |
|57,750 |2022-07-19|8,225      |Lyndon Evershed |
|57,751 |2022-07-19|16,794     |Garth Evershed  |
|57,752 |2022-07-19|11,104.48  |Lyndon Evershed |
|57,753 |2022-07-19|1,259.1    |Lyndon Evershed |
|57,754 |2022-07-19|252.7      |Garth Evershed  |
|57,755 |2022-07-19|1,600      |Lyndon Evershed |
|57,756 |2022-07-19|3,301.5    |Jenna Harbud    |
|57,757 |2022-07-19|1,125      |Jenna Harbud    |
|57,758 |2022-07-19|10,600     |Jenna Harbud    |
|57,759 |2022-07-19|6,045      |Lyndon Evershed |
|57,760 |2022-07-20|12,570.5   |Garth Evershed  |
|57,761 |2022-07-20|1,132.5    |Garth Evershed  |
|57,762 |2022-07-20|5,400      |Garth Evershed  |
|57,763 |2022-07-20|6,128      |Lyndon Evershed |
|57,764 |2022-07-20|4,320      |Jenna Harbud    |
|57,765 |2022-07-20|214.5      |Lyndon Evershed |
|57,766 |2022-07-20|990        |Garth Evershed  |
|57,767 |2022-07-21|386        |Richard Shaw    |
|57,768 |2022-07-21|4,127      |Lyndon Evershed |
|57,769 |2022-07-21|75         |Richard Shaw    |
|57,770 |2022-07-21|1,186.95   |Garth Evershed  |
|57,771 |2022-07-22|4,464.75   |Lyndon Evershed |
|57,772 |2022-07-22|992        |Richard Shaw    |
|57,773 |2022-07-22|1,429.45   |Jenna Harbud    |
|57,774 |2022-07-22|6,515      |Freddy Machicado|
|57,775 |2022-07-22|434.2      |Garth Evershed  |
|57,776 |2022-07-22|10,243     |Lyndon Evershed |
